channel21,channel22,channel23,channel24,channel25
0.002528584304879225,-0.01374948367470308,-0.006205873831813396,0.006985700963223096,-0.0020405853240392994
0.0025304354266844705,-0.013747776796155388,-0.006239242105393661,0.006981710233097503,-0.0020147176998517157
0.002536253238072384,-0.013746767093352529,-0.006231284685685399,0.006988946436518006,-0.002075564313995557
0.0025491870501661755,-0.01374847397190022,-0.0062141678191226105,0.006986638544397181,-0.002046787784114017
0.0025557741589276976,-0.013749603877417707,-0.006234722483323712,0.006981638111468726,-0.001994980414110074
0.0025678905925620304,-0.013750878026192749,-0.0062400114027672685,0.006981830435812128,-0.002012770415874769
0.0025581060915914485,-0.013749435593617229,-0.0061922909250606215,0.006980700530294641,-0.0020228434033604547
0.002539835278968248,-0.013750108728819141,-0.006183756532322153,0.006979786989663481,-0.002009885550723737
0.0025317336160024344,-0.013751238634336627,-0.00619132930334361,0.006974065340447268,-0.001963246897448726
0.0025351954541836725,-0.013750733782935195,-0.006191040816828507,0.0069744019080482215,-0.001947836909433632
0.002526036007329147,-0.013745805471635515,-0.006185679775756172,0.006971444921268414,-0.001964929735453495
0.002523824277380023,-0.013750805904563972,-0.006181640964544729,0.006981229422238997,-0.0019393986788668648
0.002518655560651091,-0.013745709309463816,-0.006185247045983519,0.007019381763861389,-0.0019254551639702122
0.002519905668883205,-0.013746358404122798,-0.0061877713029906715,0.007038013184628469,-0.0019287006372651226
0.0025266370209022786,-0.01374604587706477,-0.006181929451059833,0.007034214778846277,-0.0019646172083954663
0.002526492777644727,-0.013746310323036949,-0.006189382019366664,0.0070133235470442225,-0.0019753152499972088
0.0025436817658362905,-0.013745420822948712,-0.00620731626438891,0.007000029126806553,-0.0019373552327182173
0.0025564232535866802,-0.013739386646674472,-0.006216163184185408,0.0069995963970338965,-0.001908218094692798
0.002550124631340261,-0.013740300187305632,-0.006224529293123399,0.006997168302198446,-0.001903746553708699
0.0025439462118084684,-0.013745565066206264,-0.0062241686849795206,0.006992408274699244,-0.0018887933360091853
0.002541421954801316,-0.013744915971547282,-0.006222149279373797,0.006990124423121344,-0.0018286919786960254
0.0025468310769595,-0.013748209525928043,-0.006226716982529598,0.006984595098248533,-0.0017817888794488363
0.002554740415581912,-0.013749291350359679,-0.00622238968480305,0.006985051868564114,-0.0017706581080744394
0.002556158807614502,-0.013750974188364448,-0.006227125671759327,0.006989210882490184,-0.0018168159504909453
0.002560606308055676,-0.013752007931710235,-0.006205080493896861,0.006982647814271588,-0.0017954919889162364
0.002558995591679683,-0.013754604310346162,-0.006201907142230726,0.00695370300058957,-0.0017687108240974929
0.002549595739395905,-0.013757248770067941,-0.0062053689804119645,0.006942572229215173,-0.0017766201627199046
0.002543705806379216,-0.013756888161924065,-0.006204888169553458,0.006964569325991789,-0.0017826302984512207
0.002541253671000839,-0.013747993161041716,-0.006194670938810222,0.0069774790975426545,-0.00177618743294725
